SourceProductID,TargetProductID,Relation,Weight,Scenario,Reason
162,193,COMPLEMENTS,0.684,空气健康,352大容量加湿器 Lite 与 添可宠物家庭清洁机器人 Plus 在空气健康场景中互补，适合作为搭配推荐。
162,197,COMPLEMENTS,0.728,空气健康,华为智选无雾加湿器 Pro 与 添可宠物家庭清洁机器人 Plus 在空气健康场景中互补，适合作为搭配推荐。
163,193,COMPLEMENTS,0.712,空气健康,352大容量加湿器 Lite 与 小米除甲醛净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
163,197,COMPLEMENTS,0.781,空气健康,华为智选无雾加湿器 Pro 与 小米除甲醛净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
163,211,COMPLEMENTS,0.779,空气健康,小米一级能效空调 Lite 与 小米除甲醛净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
163,200,COMPLEMENTS,0.76,空气健康,美的儿童房空调 Lite 与 小米除甲醛净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
164,193,COMPLEMENTS,0.895,空气健康,352大容量加湿器 Lite 与 小米母婴净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
164,197,COMPLEMENTS,0.696,空气健康,华为智选无雾加湿器 Pro 与 小米母婴净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
164,211,COMPLEMENTS,0.685,空气健康,小米一级能效空调 Lite 与 小米母婴净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
164,200,COMPLEMENTS,0.824,空气健康,美的儿童房空调 Lite 与 小米母婴净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
165,193,COMPLEMENTS,0.877,空气健康,352大容量加湿器 Lite 与 小米宠物除味净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
165,197,COMPLEMENTS,0.839,空气健康,华为智选无雾加湿器 Pro 与 小米宠物除味净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
165,211,COMPLEMENTS,0.741,空气健康,小米一级能效空调 Lite 与 小米宠物除味净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
165,200,COMPLEMENTS,0.756,空气健康,美的儿童房空调 Lite 与 小米宠物除味净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
166,193,COMPLEMENTS,0.732,空气健康,352大容量加湿器 Lite 与 352宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
166,197,COMPLEMENTS,0.805,空气健康,华为智选无雾加湿器 Pro 与 352宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
166,211,COMPLEMENTS,0.794,空气健康,小米一级能效空调 Lite 与 352宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
166,200,COMPLEMENTS,0.739,空气健康,美的儿童房空调 Lite 与 352宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
167,193,COMPLEMENTS,0.804,空气健康,352大容量加湿器 Lite 与 352卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
167,197,COMPLEMENTS,0.926,空气健康,华为智选无雾加湿器 Pro 与 352卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
167,211,COMPLEMENTS,0.826,空气健康,小米一级能效空调 Lite 与 352卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
167,200,COMPLEMENTS,0.74,空气健康,美的儿童房空调 Lite 与 352卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
168,193,COMPLEMENTS,0.83,空气健康,352大容量加湿器 Lite 与 352除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
168,197,COMPLEMENTS,0.834,空气健康,华为智选无雾加湿器 Pro 与 352除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
168,211,COMPLEMENTS,0.796,空气健康,小米一级能效空调 Lite 与 352除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
168,200,COMPLEMENTS,0.723,空气健康,美的儿童房空调 Lite 与 352除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
169,193,COMPLEMENTS,0.848,空气健康,352大容量加湿器 Lite 与 飞利浦卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
169,197,COMPLEMENTS,0.781,空气健康,华为智选无雾加湿器 Pro 与 飞利浦卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
169,211,COMPLEMENTS,0.718,空气健康,小米一级能效空调 Lite 与 飞利浦卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
169,200,COMPLEMENTS,0.877,空气健康,美的儿童房空调 Lite 与 飞利浦卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
170,193,COMPLEMENTS,0.787,空气健康,352大容量加湿器 Lite 与 飞利浦除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
170,197,COMPLEMENTS,0.851,空气健康,华为智选无雾加湿器 Pro 与 飞利浦除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
170,211,COMPLEMENTS,0.807,空气健康,小米一级能效空调 Lite 与 飞利浦除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
170,200,COMPLEMENTS,0.881,空气健康,美的儿童房空调 Lite 与 飞利浦除甲醛净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
171,193,COMPLEMENTS,0.733,空气健康,352大容量加湿器 Lite 与 飞利浦大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
171,197,COMPLEMENTS,0.853,空气健康,华为智选无雾加湿器 Pro 与 飞利浦大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
171,211,COMPLEMENTS,0.791,空气健康,小米一级能效空调 Lite 与 飞利浦大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
171,200,COMPLEMENTS,0.682,空气健康,美的儿童房空调 Lite 与 飞利浦大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
172,193,COMPLEMENTS,0.728,空气健康,352大容量加湿器 Lite 与 布鲁雅尔大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
172,197,COMPLEMENTS,0.878,空气健康,华为智选无雾加湿器 Pro 与 布鲁雅尔大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
172,211,COMPLEMENTS,0.913,空气健康,小米一级能效空调 Lite 与 布鲁雅尔大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
172,200,COMPLEMENTS,0.873,空气健康,美的儿童房空调 Lite 与 布鲁雅尔大空间净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
173,193,COMPLEMENTS,0.745,空气健康,352大容量加湿器 Lite 与 布鲁雅尔空气净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
173,197,COMPLEMENTS,0.699,空气健康,华为智选无雾加湿器 Pro 与 布鲁雅尔空气净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
173,211,COMPLEMENTS,0.706,空气健康,小米一级能效空调 Lite 与 布鲁雅尔空气净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
173,200,COMPLEMENTS,0.765,空气健康,美的儿童房空调 Lite 与 布鲁雅尔空气净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
174,193,COMPLEMENTS,0.756,空气健康,352大容量加湿器 Lite 与 布鲁雅尔宠物除味净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
174,197,COMPLEMENTS,0.841,空气健康,华为智选无雾加湿器 Pro 与 布鲁雅尔宠物除味净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
174,211,COMPLEMENTS,0.786,空气健康,小米一级能效空调 Lite 与 布鲁雅尔宠物除味净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
174,200,COMPLEMENTS,0.783,空气健康,美的儿童房空调 Lite 与 布鲁雅尔宠物除味净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
175,193,COMPLEMENTS,0.793,空气健康,352大容量加湿器 Lite 与 华为智选宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
175,197,COMPLEMENTS,0.901,空气健康,华为智选无雾加湿器 Pro 与 华为智选宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
175,211,COMPLEMENTS,0.7,空气健康,小米一级能效空调 Lite 与 华为智选宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
175,200,COMPLEMENTS,0.707,空气健康,美的儿童房空调 Lite 与 华为智选宠物除味净化器 Max 在空气健康场景中互补，适合作为搭配推荐。
176,193,COMPLEMENTS,0.686,空气健康,352大容量加湿器 Lite 与 华为智选空气净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
176,197,COMPLEMENTS,0.74,空气健康,华为智选无雾加湿器 Pro 与 华为智选空气净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
176,211,COMPLEMENTS,0.932,空气健康,小米一级能效空调 Lite 与 华为智选空气净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
176,200,COMPLEMENTS,0.867,空气健康,美的儿童房空调 Lite 与 华为智选空气净化器 Lite 在空气健康场景中互补，适合作为搭配推荐。
177,193,COMPLEMENTS,0.759,空气健康,352大容量加湿器 Lite 与 华为智选除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
177,197,COMPLEMENTS,0.796,空气健康,华为智选无雾加湿器 Pro 与 华为智选除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
177,211,COMPLEMENTS,0.764,空气健康,小米一级能效空调 Lite 与 华为智选除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
177,200,COMPLEMENTS,0.756,空气健康,美的儿童房空调 Lite 与 华为智选除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
178,193,COMPLEMENTS,0.824,空气健康,352大容量加湿器 Lite 与 美的卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
178,197,COMPLEMENTS,0.928,空气健康,华为智选无雾加湿器 Pro 与 美的卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
178,211,COMPLEMENTS,0.733,空气健康,小米一级能效空调 Lite 与 美的卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
178,200,COMPLEMENTS,0.914,空气健康,美的儿童房空调 Lite 与 美的卧室净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
179,193,COMPLEMENTS,0.854,空气健康,352大容量加湿器 Lite 与 美的空气净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
179,197,COMPLEMENTS,0.853,空气健康,华为智选无雾加湿器 Pro 与 美的空气净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
179,211,COMPLEMENTS,0.909,空气健康,小米一级能效空调 Lite 与 美的空气净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
179,200,COMPLEMENTS,0.894,空气健康,美的儿童房空调 Lite 与 美的空气净化器 Pro 在空气健康场景中互补，适合作为搭配推荐。
180,193,COMPLEMENTS,0.762,空气健康,352大容量加湿器 Lite 与 美的除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
180,197,COMPLEMENTS,0.852,空气健康,华为智选无雾加湿器 Pro 与 美的除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
180,211,COMPLEMENTS,0.918,空气健康,小米一级能效空调 Lite 与 美的除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
180,200,COMPLEMENTS,0.792,空气健康,美的儿童房空调 Lite 与 美的除甲醛净化器 Plus 在空气健康场景中互补，适合作为搭配推荐。
199,82,ENERGY_PAIR,0.938,节能用电,华为智选智能排插 Max 与 美的智能挂机空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
199,77,ENERGY_PAIR,0.719,节能用电,米家WiFi 智能插座 Plus 与 美的智能挂机空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
199,175,COMPLEMENTS,0.839,空气健康,华为智选宠物除味净化器 Max 与 美的智能挂机空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
199,167,COMPLEMENTS,0.724,空气健康,352卧室净化器 Pro 与 美的智能挂机空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
200,82,ENERGY_PAIR,0.927,节能用电,华为智选智能排插 Max 与 美的儿童房空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
200,77,ENERGY_PAIR,0.699,节能用电,米家WiFi 智能插座 Plus 与 美的儿童房空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
200,175,COMPLEMENTS,0.78,空气健康,华为智选宠物除味净化器 Max 与 美的儿童房空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
200,167,COMPLEMENTS,0.72,空气健康,352卧室净化器 Pro 与 美的儿童房空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
201,82,ENERGY_PAIR,0.83,节能用电,华为智选智能排插 Max 与 美的客厅立式空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
201,77,ENERGY_PAIR,0.682,节能用电,米家WiFi 智能插座 Plus 与 美的客厅立式空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
201,175,COMPLEMENTS,0.681,空气健康,华为智选宠物除味净化器 Max 与 美的客厅立式空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
201,167,COMPLEMENTS,0.728,空气健康,352卧室净化器 Pro 与 美的客厅立式空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
202,82,ENERGY_PAIR,0.773,节能用电,华为智选智能排插 Max 与 格力一级能效空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
202,77,ENERGY_PAIR,0.76,节能用电,米家WiFi 智能插座 Plus 与 格力一级能效空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
202,175,COMPLEMENTS,0.737,空气健康,华为智选宠物除味净化器 Max 与 格力一级能效空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
202,167,COMPLEMENTS,0.825,空气健康,352卧室净化器 Pro 与 格力一级能效空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
203,82,ENERGY_PAIR,0.926,节能用电,华为智选智能排插 Max 与 格力新风空调 Pro 在节能用电场景中互补，适合作为搭配推荐。
203,77,ENERGY_PAIR,0.706,节能用电,米家WiFi 智能插座 Plus 与 格力新风空调 Pro 在节能用电场景中互补，适合作为搭配推荐。
203,175,COMPLEMENTS,0.824,空气健康,华为智选宠物除味净化器 Max 与 格力新风空调 Pro 在空气健康场景中互补，适合作为搭配推荐。
203,167,COMPLEMENTS,0.769,空气健康,352卧室净化器 Pro 与 格力新风空调 Pro 在空气健康场景中互补，适合作为搭配推荐。
204,82,ENERGY_PAIR,0.709,节能用电,华为智选智能排插 Max 与 格力客厅立式空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
204,77,ENERGY_PAIR,0.79,节能用电,米家WiFi 智能插座 Plus 与 格力客厅立式空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
204,175,COMPLEMENTS,0.707,空气健康,华为智选宠物除味净化器 Max 与 格力客厅立式空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
204,167,COMPLEMENTS,0.938,空气健康,352卧室净化器 Pro 与 格力客厅立式空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
205,82,ENERGY_PAIR,0.833,节能用电,华为智选智能排插 Max 与 海尔一级能效空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
205,77,ENERGY_PAIR,0.791,节能用电,米家WiFi 智能插座 Plus 与 海尔一级能效空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
205,175,COMPLEMENTS,0.721,空气健康,华为智选宠物除味净化器 Max 与 海尔一级能效空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
205,167,COMPLEMENTS,0.71,空气健康,352卧室净化器 Pro 与 海尔一级能效空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
206,82,ENERGY_PAIR,0.684,节能用电,华为智选智能排插 Max 与 海尔卧室空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
206,77,ENERGY_PAIR,0.816,节能用电,米家WiFi 智能插座 Plus 与 海尔卧室空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
206,175,COMPLEMENTS,0.763,空气健康,华为智选宠物除味净化器 Max 与 海尔卧室空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
206,167,COMPLEMENTS,0.704,空气健康,352卧室净化器 Pro 与 海尔卧室空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
207,82,ENERGY_PAIR,0.721,节能用电,华为智选智能排插 Max 与 海尔儿童房空调 Max 在节能用电场景中互补，适合作为搭配推荐。
207,77,ENERGY_PAIR,0.924,节能用电,米家WiFi 智能插座 Plus 与 海尔儿童房空调 Max 在节能用电场景中互补，适合作为搭配推荐。
207,175,COMPLEMENTS,0.69,空气健康,华为智选宠物除味净化器 Max 与 海尔儿童房空调 Max 在空气健康场景中互补，适合作为搭配推荐。
207,167,COMPLEMENTS,0.851,空气健康,352卧室净化器 Pro 与 海尔儿童房空调 Max 在空气健康场景中互补，适合作为搭配推荐。
208,82,ENERGY_PAIR,0.801,节能用电,华为智选智能排插 Max 与 华为智选智能挂机空调 Max 在节能用电场景中互补，适合作为搭配推荐。
208,77,ENERGY_PAIR,0.74,节能用电,米家WiFi 智能插座 Plus 与 华为智选智能挂机空调 Max 在节能用电场景中互补，适合作为搭配推荐。
208,175,COMPLEMENTS,0.745,空气健康,华为智选宠物除味净化器 Max 与 华为智选智能挂机空调 Max 在空气健康场景中互补，适合作为搭配推荐。
208,167,COMPLEMENTS,0.868,空气健康,352卧室净化器 Pro 与 华为智选智能挂机空调 Max 在空气健康场景中互补，适合作为搭配推荐。
209,82,ENERGY_PAIR,0.919,节能用电,华为智选智能排插 Max 与 华为智选客厅立式空调 Max 在节能用电场景中互补，适合作为搭配推荐。
209,77,ENERGY_PAIR,0.77,节能用电,米家WiFi 智能插座 Plus 与 华为智选客厅立式空调 Max 在节能用电场景中互补，适合作为搭配推荐。
209,175,COMPLEMENTS,0.842,空气健康,华为智选宠物除味净化器 Max 与 华为智选客厅立式空调 Max 在空气健康场景中互补，适合作为搭配推荐。
209,167,COMPLEMENTS,0.807,空气健康,352卧室净化器 Pro 与 华为智选客厅立式空调 Max 在空气健康场景中互补，适合作为搭配推荐。
210,82,ENERGY_PAIR,0.883,节能用电,华为智选智能排插 Max 与 华为智选一级能效空调 Pro 在节能用电场景中互补，适合作为搭配推荐。
210,77,ENERGY_PAIR,0.718,节能用电,米家WiFi 智能插座 Plus 与 华为智选一级能效空调 Pro 在节能用电场景中互补，适合作为搭配推荐。
210,175,COMPLEMENTS,0.816,空气健康,华为智选宠物除味净化器 Max 与 华为智选一级能效空调 Pro 在空气健康场景中互补，适合作为搭配推荐。
210,167,COMPLEMENTS,0.845,空气健康,352卧室净化器 Pro 与 华为智选一级能效空调 Pro 在空气健康场景中互补，适合作为搭配推荐。
211,82,ENERGY_PAIR,0.717,节能用电,华为智选智能排插 Max 与 小米一级能效空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
211,77,ENERGY_PAIR,0.707,节能用电,米家WiFi 智能插座 Plus 与 小米一级能效空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
211,175,COMPLEMENTS,0.814,空气健康,华为智选宠物除味净化器 Max 与 小米一级能效空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
211,167,COMPLEMENTS,0.769,空气健康,352卧室净化器 Pro 与 小米一级能效空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
212,82,ENERGY_PAIR,0.811,节能用电,华为智选智能排插 Max 与 小米卧室空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
212,77,ENERGY_PAIR,0.777,节能用电,米家WiFi 智能插座 Plus 与 小米卧室空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
212,175,COMPLEMENTS,0.889,空气健康,华为智选宠物除味净化器 Max 与 小米卧室空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
212,167,COMPLEMENTS,0.718,空气健康,352卧室净化器 Pro 与 小米卧室空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
213,82,ENERGY_PAIR,0.783,节能用电,华为智选智能排插 Max 与 小米儿童房空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
213,77,ENERGY_PAIR,0.885,节能用电,米家WiFi 智能插座 Plus 与 小米儿童房空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
213,175,COMPLEMENTS,0.721,空气健康,华为智选宠物除味净化器 Max 与 小米儿童房空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
213,167,COMPLEMENTS,0.728,空气健康,352卧室净化器 Pro 与 小米儿童房空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
214,82,ENERGY_PAIR,0.901,节能用电,华为智选智能排插 Max 与 TCL一级能效空调 Pro 在节能用电场景中互补，适合作为搭配推荐。
214,77,ENERGY_PAIR,0.685,节能用电,米家WiFi 智能插座 Plus 与 TCL一级能效空调 Pro 在节能用电场景中互补，适合作为搭配推荐。
214,175,COMPLEMENTS,0.7,空气健康,华为智选宠物除味净化器 Max 与 TCL一级能效空调 Pro 在空气健康场景中互补，适合作为搭配推荐。
214,167,COMPLEMENTS,0.838,空气健康,352卧室净化器 Pro 与 TCL一级能效空调 Pro 在空气健康场景中互补，适合作为搭配推荐。
215,82,ENERGY_PAIR,0.853,节能用电,华为智选智能排插 Max 与 TCL新风空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
215,77,ENERGY_PAIR,0.682,节能用电,米家WiFi 智能插座 Plus 与 TCL新风空调 Plus 在节能用电场景中互补，适合作为搭配推荐。
215,175,COMPLEMENTS,0.839,空气健康,华为智选宠物除味净化器 Max 与 TCL新风空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
215,167,COMPLEMENTS,0.809,空气健康,352卧室净化器 Pro 与 TCL新风空调 Plus 在空气健康场景中互补，适合作为搭配推荐。
216,82,ENERGY_PAIR,0.912,节能用电,华为智选智能排插 Max 与 TCL客厅立式空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
216,77,ENERGY_PAIR,0.931,节能用电,米家WiFi 智能插座 Plus 与 TCL客厅立式空调 Lite 在节能用电场景中互补，适合作为搭配推荐。
216,175,COMPLEMENTS,0.735,空气健康,华为智选宠物除味净化器 Max 与 TCL客厅立式空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
216,167,COMPLEMENTS,0.882,空气健康,352卧室净化器 Pro 与 TCL客厅立式空调 Lite 在空气健康场景中互补，适合作为搭配推荐。
217,82,SAFETY_PAIR,0.854,智能厨房,华为智选智能排插 Max 与 美的智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
217,77,SAFETY_PAIR,0.843,智能厨房,米家WiFi 智能插座 Plus 与 美的智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
217,241,SCENE_MATCH,0.851,智能厨房,容声对开门冰箱 Max 与 美的智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
217,242,SCENE_MATCH,0.87,智能厨房,容声保鲜冰箱 Plus 与 美的智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
218,82,SAFETY_PAIR,0.725,智能厨房,华为智选智能排插 Max 与 美的破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
218,77,SAFETY_PAIR,0.925,智能厨房,米家WiFi 智能插座 Plus 与 美的破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
218,241,SCENE_MATCH,0.778,智能厨房,容声对开门冰箱 Max 与 美的破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
218,242,SCENE_MATCH,0.801,智能厨房,容声保鲜冰箱 Plus 与 美的破壁机 Pro 在智能厨房场景中互补，适合作为搭配推荐。
219,82,SAFETY_PAIR,0.69,智能厨房,华为智选智能排插 Max 与 美的空气炸锅 Lite 在智能厨房场景中互补，适合作为搭配推荐。
219,77,SAFETY_PAIR,0.795,智能厨房,米家WiFi 智能插座 Plus 与 美的空气炸锅 Lite 在智能厨房场景中互补，适合作为搭配推荐。
219,241,SCENE_MATCH,0.825,智能厨房,容声对开门冰箱 Max 与 美的空气炸锅 Lite 在智能厨房场景中互补，适合作为搭配推荐。
219,242,SCENE_MATCH,0.782,智能厨房,容声保鲜冰箱 Plus 与 美的空气炸锅 Lite 在智能厨房场景中互补，适合作为搭配推荐。
220,82,SAFETY_PAIR,0.919,智能厨房,华为智选智能排插 Max 与 苏泊尔智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
220,77,SAFETY_PAIR,0.926,智能厨房,米家WiFi 智能插座 Plus 与 苏泊尔智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
220,241,SCENE_MATCH,0.742,智能厨房,容声对开门冰箱 Max 与 苏泊尔智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
220,242,SCENE_MATCH,0.917,智能厨房,容声保鲜冰箱 Plus 与 苏泊尔智能烟灶套装 Lite 在智能厨房场景中互补，适合作为搭配推荐。
221,82,SAFETY_PAIR,0.855,智能厨房,华为智选智能排插 Max 与 苏泊尔空气炸锅 Max 在智能厨房场景中互补，适合作为搭配推荐。
221,77,SAFETY_PAIR,0.738,智能厨房,米家WiFi 智能插座 Plus 与 苏泊尔空气炸锅 Max 在智能厨房场景中互补，适合作为搭配推荐。
221,241,SCENE_MATCH,0.695,智能厨房,容声对开门冰箱 Max 与 苏泊尔空气炸锅 Max 在智能厨房场景中互补，适合作为搭配推荐。
221,242,SCENE_MATCH,0.853,智能厨房,容声保鲜冰箱 Plus 与 苏泊尔空气炸锅 Max 在智能厨房场景中互补，适合作为搭配推荐。
222,82,SAFETY_PAIR,0.938,智能厨房,华为智选智能排插 Max 与 苏泊尔洗碗机 Lite 在智能厨房场景中互补，适合作为搭配推荐。
222,77,SAFETY_PAIR,0.793,智能厨房,米家WiFi 智能插座 Plus 与 苏泊尔洗碗机 Lite 在智能厨房场景中互补，适合作为搭配推荐。
222,241,SCENE_MATCH,0.842,智能厨房,容声对开门冰箱 Max 与 苏泊尔洗碗机 Lite 在智能厨房场景中互补，适合作为搭配推荐。
222,242,SCENE_MATCH,0.912,智能厨房,容声保鲜冰箱 Plus 与 苏泊尔洗碗机 Lite 在智能厨房场景中互补，适合作为搭配推荐。
223,82,SAFETY_PAIR,0.839,智能厨房,华为智选智能排插 Max 与 九阳洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
223,77,SAFETY_PAIR,0.685,智能厨房,米家WiFi 智能插座 Plus 与 九阳洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
223,241,SCENE_MATCH,0.796,智能厨房,容声对开门冰箱 Max 与 九阳洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
223,242,SCENE_MATCH,0.863,智能厨房,容声保鲜冰箱 Plus 与 九阳洗碗机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
224,82,SAFETY_PAIR,0.866,智能厨房,华为智选智能排插 Max 与 九阳智能烟灶套装 Max 在智能厨房场景中互补，适合作为搭配推荐。
224,77,SAFETY_PAIR,0.882,智能厨房,米家WiFi 智能插座 Plus 与 九阳智能烟灶套装 Max 在智能厨房场景中互补，适合作为搭配推荐。
224,241,SCENE_MATCH,0.809,智能厨房,容声对开门冰箱 Max 与 九阳智能烟灶套装 Max 在智能厨房场景中互补，适合作为搭配推荐。
224,242,SCENE_MATCH,0.724,智能厨房,容声保鲜冰箱 Plus 与 九阳智能烟灶套装 Max 在智能厨房场景中互补，适合作为搭配推荐。
225,82,SAFETY_PAIR,0.862,智能厨房,华为智选智能排插 Max 与 九阳破壁机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
225,77,SAFETY_PAIR,0.926,智能厨房,米家WiFi 智能插座 Plus 与 九阳破壁机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
225,241,SCENE_MATCH,0.722,智能厨房,容声对开门冰箱 Max 与 九阳破壁机 Plus 在智能厨房场景中互补，适合作为搭配推荐。
