ProductID,ProductName,CategoryName,SupplierName,QuantityPerUnit,UnitPrice,UnitsInStock,Brand,Description,Features,UseCases,TargetUsers,Tags,Rating,ReviewCount,SalesVolume,BusinessWeight,InstallDifficulty,AfterSalesPolicy,Compatibility
240,美的超薄冰箱 Plus,智能冰箱,美的授权专卖店,1 台,8299,202,美的,"美的超薄冰箱 Plus 面向囤货家庭,大户型家庭，适合新房装修,母婴家庭,健康饮食场景，可作为智能冰箱类目的主推商品。",大容量；分区保鲜；变频节能；食材管理,新房装修；母婴家庭；健康饮食,囤货家庭；大户型家庭,Plus；健康饮食；分区保鲜；变频节能；囤货家庭；大容量；大户型家庭；新房装修；智能冰箱；母婴家庭；食材管理,4.5,3775,10688,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Aqara Home；Apple HomeKit；华为鸿蒙智联；米家
241,容声对开门冰箱 Max,智能冰箱,容声生态链旗舰店,1 台,13799,170,容声,"容声对开门冰箱 Max 面向亲子家庭,囤货家庭，适合母婴家庭,新房装修,智能厨房场景，可作为智能冰箱类目的主推商品。",净味除菌；App 提醒；食材管理；分区保鲜,母婴家庭；新房装修；智能厨房,亲子家庭；囤货家庭,App 提醒；Max；亲子家庭；净味除菌；分区保鲜；囤货家庭；新房装修；智能冰箱；智能厨房；母婴家庭；食材管理,4.8,2066,24265,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,小度；天猫精灵
242,容声保鲜冰箱 Plus,智能冰箱,容声智能生活专营店,1 台,8699,65,容声,"容声保鲜冰箱 Plus 面向新房装修,亲子家庭，适合母婴家庭,新房装修,智能厨房场景，可作为智能冰箱类目的主推商品。",食材管理；变频节能；分区保鲜；App 提醒,母婴家庭；新房装修；智能厨房,新房装修；亲子家庭,App 提醒；Plus；亲子家庭；分区保鲜；变频节能；新房装修；智能冰箱；智能厨房；母婴家庭；食材管理,4.8,1505,12299,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Apple HomeKit；Aqara Home；华为鸿蒙智联；涂鸦智能
243,容声多门智能冰箱 Plus,智能冰箱,容声官方旗舰店,1 台,7799,24,容声,"容声多门智能冰箱 Plus 面向囤货家庭,亲子家庭，适合智能厨房,健康饮食,新房装修场景，可作为智能冰箱类目的主推商品。",分区保鲜；App 提醒；大容量；食材管理,智能厨房；健康饮食；新房装修,囤货家庭；亲子家庭,App 提醒；Plus；亲子家庭；健康饮食；分区保鲜；囤货家庭；大容量；新房装修；智能冰箱；智能厨房；食材管理,4.6,3477,5095,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；涂鸦智能；Aqara Home；Apple HomeKit
244,TCL母婴冰箱 Plus,智能冰箱,TCL授权专卖店,1 台,6199,197,TCL,"TCL母婴冰箱 Plus 面向大户型家庭,新房装修，适合健康饮食,母婴家庭,智能厨房场景，可作为智能冰箱类目的主推商品。",大容量；变频节能；App 提醒；食材管理,健康饮食；母婴家庭；智能厨房,大户型家庭；新房装修,App 提醒；Plus；健康饮食；变频节能；大容量；大户型家庭；新房装修；智能冰箱；智能厨房；母婴家庭；食材管理,4.4,946,3975,0.956,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Aqara Home；小度；华为鸿蒙智联
245,TCL对开门冰箱 Lite,智能冰箱,TCL官方旗舰店,1 台,4099,45,TCL,"TCL对开门冰箱 Lite 面向新房装修,囤货家庭，适合新房装修,智能厨房,母婴家庭场景，可作为智能冰箱类目的主推商品。",变频节能；分区保鲜；大容量；食材管理,新房装修；智能厨房；母婴家庭,新房装修；囤货家庭,Lite；分区保鲜；变频节能；囤货家庭；大容量；新房装修；智能冰箱；智能厨房；母婴家庭；食材管理,4.7,2781,28320,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,华为鸿蒙智联；小度；Matter；Aqara Home
246,TCL多门智能冰箱 Max,智能冰箱,TCL官方旗舰店,1 台,13799,166,TCL,"TCL多门智能冰箱 Max 面向大户型家庭,亲子家庭，适合母婴家庭,健康饮食,新房装修场景，可作为智能冰箱类目的主推商品。",净味除菌；分区保鲜；食材管理；App 提醒,母婴家庭；健康饮食；新房装修,大户型家庭；亲子家庭,App 提醒；Max；亲子家庭；健康饮食；净味除菌；分区保鲜；大户型家庭；新房装修；智能冰箱；母婴家庭；食材管理,4.6,1583,16203,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；Aqara Home
247,米家超薄冰箱 Plus,智能冰箱,米家授权专卖店,1 台,7899,56,米家,"米家超薄冰箱 Plus 面向囤货家庭,亲子家庭，适合母婴家庭,智能厨房,新房装修场景，可作为智能冰箱类目的主推商品。",App 提醒；食材管理；大容量；变频节能,母婴家庭；智能厨房；新房装修,囤货家庭；亲子家庭,App 提醒；Plus；亲子家庭；变频节能；囤货家庭；大容量；新房装修；智能冰箱；智能厨房；母婴家庭；食材管理,4.8,2626,20600,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,华为鸿蒙智联；Matter；Apple HomeKit
248,米家母婴冰箱 Max,智能冰箱,米家智能生活专营店,1 台,13899,236,米家,"米家母婴冰箱 Max 面向亲子家庭,囤货家庭，适合新房装修,智能厨房,母婴家庭场景，可作为智能冰箱类目的主推商品。",分区保鲜；大容量；App 提醒；食材管理,新房装修；智能厨房；母婴家庭,亲子家庭；囤货家庭,App 提醒；Max；亲子家庭；分区保鲜；囤货家庭；大容量；新房装修；智能冰箱；智能厨房；母婴家庭；食材管理,4.6,1653,1357,0.933,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,天猫精灵；涂鸦智能；华为鸿蒙智联；米家
249,米家对开门冰箱 Lite,智能冰箱,米家生态链旗舰店,1 台,4199,205,米家,"米家对开门冰箱 Lite 面向新房装修,亲子家庭，适合健康饮食,新房装修,智能厨房场景，可作为智能冰箱类目的主推商品。",净味除菌；大容量；分区保鲜；变频节能,健康饮食；新房装修；智能厨房,新房装修；亲子家庭,Lite；亲子家庭；健康饮食；净味除菌；分区保鲜；变频节能；大容量；新房装修；智能冰箱；智能厨房,4.3,2139,6410,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；Aqara Home；华为鸿蒙智联
250,卡萨帝多门智能冰箱 Lite,智能冰箱,卡萨帝智能生活专营店,1 台,2499,194,卡萨帝,"卡萨帝多门智能冰箱 Lite 面向大户型家庭,囤货家庭，适合母婴家庭,健康饮食,智能厨房场景，可作为智能冰箱类目的主推商品。",食材管理；大容量；净味除菌；分区保鲜,母婴家庭；健康饮食；智能厨房,大户型家庭；囤货家庭,Lite；健康饮食；净味除菌；分区保鲜；囤货家庭；大容量；大户型家庭；智能冰箱；智能厨房；母婴家庭；食材管理,4.7,1664,24422,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,小度；涂鸦智能；Matter；华为鸿蒙智联
251,卡萨帝对开门冰箱 Pro,智能冰箱,卡萨帝官方旗舰店,1 台,10999,208,卡萨帝,"卡萨帝对开门冰箱 Pro 面向亲子家庭,大户型家庭，适合新房装修,健康饮食,智能厨房场景，可作为智能冰箱类目的主推商品。",食材管理；变频节能；分区保鲜；净味除菌,新房装修；健康饮食；智能厨房,亲子家庭；大户型家庭,Pro；亲子家庭；健康饮食；净味除菌；分区保鲜；变频节能；大户型家庭；新房装修；智能冰箱；智能厨房；食材管理,4.5,3234,35407,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,小度；华为鸿蒙智联；Matter；涂鸦智能
252,卡萨帝嵌入式冰箱 Plus,智能冰箱,卡萨帝官方旗舰店,1 台,7599,236,卡萨帝,"卡萨帝嵌入式冰箱 Plus 面向亲子家庭,新房装修，适合新房装修,智能厨房,母婴家庭场景，可作为智能冰箱类目的主推商品。",App 提醒；食材管理；净味除菌；变频节能,新房装修；智能厨房；母婴家庭,亲子家庭；新房装修,App 提醒；Plus；亲子家庭；净味除菌；变频节能；新房装修；智能冰箱；智能厨房；母婴家庭；食材管理,4.4,2410,22277,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；涂鸦智能
253,小天鹅分区洗衣机 Max,智能洗衣机,小天鹅授权专卖店,1 台,8899,115,小天鹅,"小天鹅分区洗衣机 Max 面向母婴家庭,上班族，适合母婴家庭,懒人家务,阳台改造场景，可作为智能洗衣机类目的主推商品。",除菌洗；智能投放；App 预约；烘干护理,母婴家庭；懒人家务；阳台改造,母婴家庭；上班族,App 预约；Max；上班族；懒人家务；智能投放；智能洗衣机；母婴家庭；烘干护理；阳台改造；除菌洗,4.8,3418,7774,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Apple HomeKit；天猫精灵；米家；华为鸿蒙智联
254,小天鹅洗烘一体机 Pro,智能洗衣机,小天鹅生态链旗舰店,1 台,8199,68,小天鹅,"小天鹅洗烘一体机 Pro 面向衣物护理人群,母婴家庭，适合懒人家务,母婴家庭,衣物护理场景，可作为智能洗衣机类目的主推商品。",除菌洗；羊毛洗；App 预约；筒自洁,懒人家务；母婴家庭；衣物护理,衣物护理人群；母婴家庭,App 预约；Pro；懒人家务；智能洗衣机；母婴家庭；筒自洁；羊毛洗；衣物护理；衣物护理人群；除菌洗,4.8,3589,29825,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Matter；天猫精灵
255,小天鹅内衣洗衣机 Pro,智能洗衣机,小天鹅智能生活专营店,1 台,6699,223,小天鹅,"小天鹅内衣洗衣机 Pro 面向衣物护理人群,母婴家庭，适合阳台改造,衣物护理,懒人家务场景，可作为智能洗衣机类目的主推商品。",App 预约；羊毛洗；智能投放；烘干护理,阳台改造；衣物护理；懒人家务,衣物护理人群；母婴家庭,App 预约；Pro；懒人家务；智能投放；智能洗衣机；母婴家庭；烘干护理；羊毛洗；衣物护理；衣物护理人群；阳台改造,4.3,2939,14908,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Aqara Home；天猫精灵；涂鸦智能
256,海尔分区洗衣机 Plus,智能洗衣机,海尔生态链旗舰店,1 台,6299,13,海尔,"海尔分区洗衣机 Plus 面向衣物护理人群,小户型家庭，适合衣物护理,懒人家务,阳台改造场景，可作为智能洗衣机类目的主推商品。",智能投放；筒自洁；羊毛洗；App 预约,衣物护理；懒人家务；阳台改造,衣物护理人群；小户型家庭,App 预约；Plus；小户型家庭；懒人家务；智能投放；智能洗衣机；筒自洁；羊毛洗；衣物护理；衣物护理人群；阳台改造,4.9,1964,12893,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Matter；天猫精灵
257,海尔滚筒洗衣机 Max,智能洗衣机,海尔生态链旗舰店,1 台,8999,162,海尔,"海尔滚筒洗衣机 Max 面向衣物护理人群,小户型家庭，适合懒人家务,母婴家庭,阳台改造场景，可作为智能洗衣机类目的主推商品。",除菌洗；App 预约；羊毛洗；智能投放,懒人家务；母婴家庭；阳台改造,衣物护理人群；小户型家庭,App 预约；Max；小户型家庭；懒人家务；智能投放；智能洗衣机；母婴家庭；羊毛洗；衣物护理人群；阳台改造；除菌洗,4.4,4486,31986,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,涂鸦智能；Aqara Home；华为鸿蒙智联
258,海尔热泵洗烘套装 Lite,智能洗衣机,海尔智能生活专营店,1 台,1799,139,海尔,"海尔热泵洗烘套装 Lite 面向衣物护理人群,母婴家庭，适合阳台改造,母婴家庭,懒人家务场景，可作为智能洗衣机类目的主推商品。",烘干护理；智能投放；除菌洗；筒自洁,阳台改造；母婴家庭；懒人家务,衣物护理人群；母婴家庭,Lite；懒人家务；智能投放；智能洗衣机；母婴家庭；烘干护理；筒自洁；衣物护理人群；阳台改造；除菌洗,4.6,3636,31048,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Aqara Home；涂鸦智能；Apple HomeKit；华为鸿蒙智联
259,美的内衣洗衣机 Max,智能洗衣机,美的官方旗舰店,1 台,8599,170,美的,"美的内衣洗衣机 Max 面向母婴家庭,上班族，适合阳台改造,母婴家庭,衣物护理场景，可作为智能洗衣机类目的主推商品。",智能投放；羊毛洗；筒自洁；烘干护理,阳台改造；母婴家庭；衣物护理,母婴家庭；上班族,Max；上班族；智能投放；智能洗衣机；母婴家庭；烘干护理；筒自洁；羊毛洗；衣物护理；阳台改造,4.5,3901,7249,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；华为鸿蒙智联
260,美的滚筒洗衣机 Plus,智能洗衣机,美的智能生活专营店,1 台,5399,255,美的,"美的滚筒洗衣机 Plus 面向母婴家庭,衣物护理人群，适合衣物护理,母婴家庭,懒人家务场景，可作为智能洗衣机类目的主推商品。",筒自洁；羊毛洗；烘干护理；智能投放,衣物护理；母婴家庭；懒人家务,母婴家庭；衣物护理人群,Plus；懒人家务；智能投放；智能洗衣机；母婴家庭；烘干护理；筒自洁；羊毛洗；衣物护理；衣物护理人群,4.6,138,12631,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,涂鸦智能；Aqara Home
261,美的母婴洗衣机 Pro,智能洗衣机,美的生态链旗舰店,1 台,6899,128,美的,"美的母婴洗衣机 Pro 面向衣物护理人群,上班族，适合母婴家庭,懒人家务,阳台改造场景，可作为智能洗衣机类目的主推商品。",羊毛洗；筒自洁；App 预约；烘干护理,母婴家庭；懒人家务；阳台改造,衣物护理人群；上班族,App 预约；Pro；上班族；懒人家务；智能洗衣机；母婴家庭；烘干护理；筒自洁；羊毛洗；衣物护理人群；阳台改造,4.5,129,5363,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Matter；Aqara Home；天猫精灵
262,米家热泵洗烘套装 Lite,智能洗衣机,米家生态链旗舰店,1 台,1899,108,米家,"米家热泵洗烘套装 Lite 面向小户型家庭,衣物护理人群，适合懒人家务,母婴家庭,衣物护理场景，可作为智能洗衣机类目的主推商品。",羊毛洗；智能投放；App 预约；烘干护理,懒人家务；母婴家庭；衣物护理,小户型家庭；衣物护理人群,App 预约；Lite；小户型家庭；懒人家务；智能投放；智能洗衣机；母婴家庭；烘干护理；羊毛洗；衣物护理；衣物护理人群,4.5,510,13134,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Aqara Home；天猫精灵；涂鸦智能
263,米家内衣洗衣机 Plus,智能洗衣机,米家生态链旗舰店,1 台,5999,225,米家,"米家内衣洗衣机 Plus 面向母婴家庭,衣物护理人群，适合阳台改造,衣物护理,懒人家务场景，可作为智能洗衣机类目的主推商品。",App 预约；筒自洁；除菌洗；羊毛洗,阳台改造；衣物护理；懒人家务,母婴家庭；衣物护理人群,App 预约；Plus；懒人家务；智能洗衣机；母婴家庭；筒自洁；羊毛洗；衣物护理；衣物护理人群；阳台改造；除菌洗,4.7,1483,16885,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Aqara Home；米家；涂鸦智能；小度
264,米家洗烘一体机 Plus,智能洗衣机,米家生态链旗舰店,1 台,5499,247,米家,"米家洗烘一体机 Plus 面向上班族,小户型家庭，适合懒人家务,阳台改造,母婴家庭场景，可作为智能洗衣机类目的主推商品。",筒自洁；羊毛洗；烘干护理；智能投放,懒人家务；阳台改造；母婴家庭,上班族；小户型家庭,Plus；上班族；小户型家庭；懒人家务；智能投放；智能洗衣机；母婴家庭；烘干护理；筒自洁；羊毛洗；阳台改造,4.2,3349,31153,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,涂鸦智能；Apple HomeKit；米家
265,西门子滚筒洗衣机 Plus,智能洗衣机,西门子生态链旗舰店,1 台,3699,142,西门子,"西门子滚筒洗衣机 Plus 面向母婴家庭,上班族，适合母婴家庭,阳台改造,衣物护理场景，可作为智能洗衣机类目的主推商品。",烘干护理；筒自洁；App 预约；智能投放,母婴家庭；阳台改造；衣物护理,母婴家庭；上班族,App 预约；Plus；上班族；智能投放；智能洗衣机；母婴家庭；烘干护理；筒自洁；衣物护理；阳台改造,4.8,757,7695,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；涂鸦智能；Aqara Home；Matter
266,西门子分区洗衣机 Plus,智能洗衣机,西门子授权专卖店,1 台,5799,12,西门子,"西门子分区洗衣机 Plus 面向母婴家庭,上班族，适合衣物护理,母婴家庭,懒人家务场景，可作为智能洗衣机类目的主推商品。",App 预约；羊毛洗；烘干护理；智能投放,衣物护理；母婴家庭；懒人家务,母婴家庭；上班族,App 预约；Plus；上班族；懒人家务；智能投放；智能洗衣机；母婴家庭；烘干护理；羊毛洗；衣物护理,4.5,2817,9066,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,米家；小度
267,西门子内衣洗衣机 Plus,智能洗衣机,西门子官方旗舰店,1 台,3599,34,西门子,"西门子内衣洗衣机 Plus 面向母婴家庭,上班族，适合懒人家务,衣物护理,阳台改造场景，可作为智能洗衣机类目的主推商品。",除菌洗；App 预约；筒自洁；羊毛洗,懒人家务；衣物护理；阳台改造,母婴家庭；上班族,App 预约；Plus；上班族；懒人家务；智能洗衣机；母婴家庭；筒自洁；羊毛洗；衣物护理；阳台改造；除菌洗,4.3,3581,17914,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,Apple HomeKit；小度；涂鸦智能
268,TCL母婴洗衣机 Lite,智能洗衣机,TCL官方旗舰店,1 台,2899,88,TCL,"TCL母婴洗衣机 Lite 面向小户型家庭,衣物护理人群，适合衣物护理,母婴家庭,阳台改造场景，可作为智能洗衣机类目的主推商品。",烘干护理；App 预约；除菌洗；智能投放,衣物护理；母婴家庭；阳台改造,小户型家庭；衣物护理人群,App 预约；Lite；小户型家庭；智能投放；智能洗衣机；母婴家庭；烘干护理；衣物护理；衣物护理人群；阳台改造；除菌洗,4.3,2430,14720,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,华为鸿蒙智联；Aqara Home；Apple HomeKit；天猫精灵
269,TCL分区洗衣机 Pro,智能洗衣机,TCL智能生活专营店,1 台,7199,87,TCL,"TCL分区洗衣机 Pro 面向母婴家庭,衣物护理人群，适合懒人家务,衣物护理,母婴家庭场景，可作为智能洗衣机类目的主推商品。",智能投放；App 预约；筒自洁；除菌洗,懒人家务；衣物护理；母婴家庭,母婴家庭；衣物护理人群,App 预约；Pro；懒人家务；智能投放；智能洗衣机；母婴家庭；筒自洁；衣物护理；衣物护理人群；除菌洗,4.3,4473,26611,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,小度；华为鸿蒙智联
270,TCL热泵洗烘套装 Lite,智能洗衣机,TCL生态链旗舰店,1 台,2799,162,TCL,"TCL热泵洗烘套装 Lite 面向衣物护理人群,小户型家庭，适合阳台改造,懒人家务,衣物护理场景，可作为智能洗衣机类目的主推商品。",App 预约；羊毛洗；除菌洗；筒自洁,阳台改造；懒人家务；衣物护理,衣物护理人群；小户型家庭,App 预约；Lite；小户型家庭；懒人家务；智能洗衣机；筒自洁；羊毛洗；衣物护理；衣物护理人群；阳台改造；除菌洗,4.4,4462,28643,0.98,需要预约安装,整机一年质保，核心部件三年质保，支持上门安装,涂鸦智能；Apple HomeKit；天猫精灵；华为鸿蒙智联
271,好太太电动晾衣架 Max,智能晾衣架,好太太授权专卖店,1 台,3899,160,好太太,"好太太电动晾衣架 Max 面向老人家庭,新房装修，适合衣物护理,母婴家庭,阳台改造场景，可作为智能晾衣架类目的主推商品。",热风烘干；电动升降；照明；遇阻即停,衣物护理；母婴家庭；阳台改造,老人家庭；新房装修,Max；新房装修；智能晾衣架；母婴家庭；热风烘干；照明；电动升降；老人家庭；衣物护理；遇阻即停；阳台改造,4.5,1195,21746,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；Matter；米家
272,好太太阳台晾衣机 Lite,智能晾衣架,好太太官方旗舰店,1 台,1099,176,好太太,"好太太阳台晾衣机 Lite 面向新房装修,母婴家庭，适合阳台改造,衣物护理,母婴家庭场景，可作为智能晾衣架类目的主推商品。",紫外杀菌；遇阻即停；语音控制；热风烘干,阳台改造；衣物护理；母婴家庭,新房装修；母婴家庭,Lite；新房装修；智能晾衣架；母婴家庭；热风烘干；紫外杀菌；衣物护理；语音控制；遇阻即停；阳台改造,4.7,1309,7800,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；天猫精灵；Aqara Home；Apple HomeKit
273,好太太薄款晾衣架 Pro,智能晾衣架,好太太官方旗舰店,1 台,3199,198,好太太,"好太太薄款晾衣架 Pro 面向新房装修,阳台用户，适合衣物护理,全屋智能,阳台改造场景，可作为智能晾衣架类目的主推商品。",电动升降；遇阻即停；照明；紫外杀菌,衣物护理；全屋智能；阳台改造,新房装修；阳台用户,Pro；全屋智能；新房装修；智能晾衣架；照明；电动升降；紫外杀菌；衣物护理；遇阻即停；阳台改造；阳台用户,4.6,4355,7500,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,Apple HomeKit；天猫精灵
274,邦先生母婴晾衣架 Plus,智能晾衣架,邦先生官方旗舰店,1 台,2599,110,邦先生,"邦先生母婴晾衣架 Plus 面向母婴家庭,新房装修，适合阳台改造,衣物护理,母婴家庭场景，可作为智能晾衣架类目的主推商品。",热风烘干；电动升降；照明；遇阻即停,阳台改造；衣物护理；母婴家庭,母婴家庭；新房装修,Plus；新房装修；智能晾衣架；母婴家庭；热风烘干；照明；电动升降；衣物护理；遇阻即停；阳台改造,4.3,2173,4350,0.953,需要预约安装,七天无理由，整机一年质保，支持在线客服,米家；Apple HomeKit
275,邦先生阳台晾衣机 Pro,智能晾衣架,邦先生授权专卖店,1 台,3399,191,邦先生,"邦先生阳台晾衣机 Pro 面向阳台用户,老人家庭，适合母婴家庭,全屋智能,衣物护理场景，可作为智能晾衣架类目的主推商品。",紫外杀菌；语音控制；照明；遇阻即停,母婴家庭；全屋智能；衣物护理,阳台用户；老人家庭,Pro；全屋智能；智能晾衣架；母婴家庭；照明；紫外杀菌；老人家庭；衣物护理；语音控制；遇阻即停；阳台用户,4.3,726,23531,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；米家
276,邦先生薄款晾衣架 Pro,智能晾衣架,邦先生智能生活专营店,1 台,3299,51,邦先生,"邦先生薄款晾衣架 Pro 面向母婴家庭,新房装修，适合母婴家庭,衣物护理,全屋智能场景，可作为智能晾衣架类目的主推商品。",语音控制；遇阻即停；电动升降；紫外杀菌,母婴家庭；衣物护理；全屋智能,母婴家庭；新房装修,Pro；全屋智能；新房装修；智能晾衣架；母婴家庭；电动升降；紫外杀菌；衣物护理；语音控制；遇阻即停,4.7,3591,30232,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；米家
277,米家杀菌晾衣架 Plus,智能晾衣架,米家授权专卖店,1 台,1799,207,米家,"米家杀菌晾衣架 Plus 面向新房装修,老人家庭，适合衣物护理,全屋智能,母婴家庭场景，可作为智能晾衣架类目的主推商品。",电动升降；遇阻即停；照明；紫外杀菌,衣物护理；全屋智能；母婴家庭,新房装修；老人家庭,Plus；全屋智能；新房装修；智能晾衣架；母婴家庭；照明；电动升降；紫外杀菌；老人家庭；衣物护理；遇阻即停,4.5,3387,19466,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；天猫精灵；Aqara Home；Matter
278,米家电动晾衣架 Max,智能晾衣架,米家授权专卖店,1 台,3499,88,米家,"米家电动晾衣架 Max 面向母婴家庭,阳台用户，适合母婴家庭,衣物护理,阳台改造场景，可作为智能晾衣架类目的主推商品。",照明；热风烘干；遇阻即停；电动升降,母婴家庭；衣物护理；阳台改造,母婴家庭；阳台用户,Max；智能晾衣架；母婴家庭；热风烘干；照明；电动升降；衣物护理；遇阻即停；阳台改造；阳台用户,4.5,3938,3474,0.958,需要预约安装,七天无理由，整机一年质保，支持在线客服,Matter；涂鸦智能；Aqara Home；天猫精灵
279,米家母婴晾衣架 Lite,智能晾衣架,米家官方旗舰店,1 台,1499,75,米家,"米家母婴晾衣架 Lite 面向新房装修,母婴家庭，适合母婴家庭,阳台改造,全屋智能场景，可作为智能晾衣架类目的主推商品。",遇阻即停；紫外杀菌；语音控制；电动升降,母婴家庭；阳台改造；全屋智能,新房装修；母婴家庭,Lite；全屋智能；新房装修；智能晾衣架；母婴家庭；电动升降；紫外杀菌；语音控制；遇阻即停；阳台改造,4.4,1818,5634,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；米家；华为鸿蒙智联；涂鸦智能
280,Aqara烘干晾衣架 Lite,智能晾衣架,Aqara生态链旗舰店,1 台,1599,87,Aqara,"Aqara烘干晾衣架 Lite 面向老人家庭,母婴家庭，适合全屋智能,母婴家庭,衣物护理场景，可作为智能晾衣架类目的主推商品。",热风烘干；遇阻即停；语音控制；紫外杀菌,全屋智能；母婴家庭；衣物护理,老人家庭；母婴家庭,Lite；全屋智能；智能晾衣架；母婴家庭；热风烘干；紫外杀菌；老人家庭；衣物护理；语音控制；遇阻即停,4.8,2388,32813,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,小度；涂鸦智能
281,Aqara电动晾衣架 Plus,智能晾衣架,Aqara授权专卖店,1 台,2699,140,Aqara,"Aqara电动晾衣架 Plus 面向母婴家庭,老人家庭，适合衣物护理,阳台改造,母婴家庭场景，可作为智能晾衣架类目的主推商品。",热风烘干；电动升降；遇阻即停；照明,衣物护理；阳台改造；母婴家庭,母婴家庭；老人家庭,Plus；智能晾衣架；母婴家庭；热风烘干；照明；电动升降；老人家庭；衣物护理；遇阻即停；阳台改造,4.5,2474,13880,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；小度
282,Aqara薄款晾衣架 Plus,智能晾衣架,Aqara官方旗舰店,1 台,2699,204,Aqara,"Aqara薄款晾衣架 Plus 面向母婴家庭,新房装修，适合全屋智能,母婴家庭,阳台改造场景，可作为智能晾衣架类目的主推商品。",热风烘干；语音控制；照明；电动升降,全屋智能；母婴家庭；阳台改造,母婴家庭；新房装修,Plus；全屋智能；新房装修；智能晾衣架；母婴家庭；热风烘干；照明；电动升降；语音控制；阳台改造,4.5,1562,7574,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,小度；米家；涂鸦智能；Aqara Home
283,欧瑞博薄款晾衣架 Lite,智能晾衣架,欧瑞博生态链旗舰店,1 台,1099,187,欧瑞博,"欧瑞博薄款晾衣架 Lite 面向母婴家庭,阳台用户，适合全屋智能,阳台改造,衣物护理场景，可作为智能晾衣架类目的主推商品。",电动升降；热风烘干；紫外杀菌；语音控制,全屋智能；阳台改造；衣物护理,母婴家庭；阳台用户,Lite；全屋智能；智能晾衣架；母婴家庭；热风烘干；电动升降；紫外杀菌；衣物护理；语音控制；阳台改造；阳台用户,4.7,133,7700,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,小度；天猫精灵；涂鸦智能；Aqara Home
284,欧瑞博杀菌晾衣架 Plus,智能晾衣架,欧瑞博智能生活专营店,1 台,2399,80,欧瑞博,"欧瑞博杀菌晾衣架 Plus 面向老人家庭,阳台用户，适合阳台改造,母婴家庭,全屋智能场景，可作为智能晾衣架类目的主推商品。",遇阻即停；电动升降；照明；热风烘干,阳台改造；母婴家庭；全屋智能,老人家庭；阳台用户,Plus；全屋智能；智能晾衣架；母婴家庭；热风烘干；照明；电动升降；老人家庭；遇阻即停；阳台改造；阳台用户,4.6,1625,18680,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；Matter；Apple HomeKit；天猫精灵
